"order","family","genus","species","binomial","habitat.mode","diet.invertivore.tot","diet.carnivore.tot","diet.browser.tot","diet.grazer.tot","diet.piscivore.tot","diet.frugivore.tot","avg.mass","n.cont","iucn","continent.Africa","continent.North.America","continent.South.America","continent.Eurasia","continent.Australia","diet.breadth","family.origin","Max_longevity_d","Rspan_d","AFR_d","Calculated_GL_d","GenerationLength_d","accepted_name","lw.range","hi.range","foss.age","age.median","current.range","present.natural.range","current.range.km2","present.natural.range.km2","home.range.km2","gr.area.km2","indiv.home.range.km2","dispersal.age.d","log.mass","log.size.bin","qtr.bin"
"Chiroptera","Phyllostomidae","Sturnira","aratathomasi","Sturnira aratathomasi","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,48.63,"1","LC",FALSE,FALSE,TRUE,FALSE,FALSE,1,"South.America","no information","no information","no information","no information",2064.27635,NA,NA,NA,NA,2.728659875,NA,NA,NA,NA,NA,450907.36,NA,NA,1.68690426956818,1,"(1.5,1.75]"
"Chiroptera","Phyllostomidae","Sturnira","bidens","Sturnira bidens","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,17.55,"1","LC",FALSE,FALSE,TRUE,FALSE,FALSE,1,"South.America","no information","no information","no information","no information",2064.27635,NA,NA,NA,NA,7.6688387855,NA,NA,NA,NA,NA,381210.45,NA,NA,1.24427712080184,1,"(1,1.25]"
"Chiroptera","Phyllostomidae","Sturnira","bogotensis","Sturnira bogotensis","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,20.8,"1","LC",FALSE,FALSE,TRUE,FALSE,FALSE,1,"South.America","no information","no information","no information","no information",2064.27635,NA,NA,NA,NA,1.456044933,NA,NA,NA,NA,NA,707990.74,NA,NA,1.31806333496276,1,"(1.25,1.5]"
"Chiroptera","Phyllostomidae","Sturnira","erythromos","Sturnira erythromos","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15.1,"1","LC",FALSE,FALSE,TRUE,FALSE,FALSE,1,"South.America","no information","no information","no information","no information",2064.27635,NA,NA,NA,NA,1.3830051175,NA,NA,NA,NA,NA,3121221.48,NA,NA,1.17897694729317,1,"(1,1.25]"
"Chiroptera","Phyllostomidae","Sturnira","lilium","Sturnira lilium","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,19.099,"2","LC",FALSE,TRUE,TRUE,FALSE,FALSE,1,"South.America","4380","no information","no information","no information",2064.27635,NA,NA,NA,NA,0.85629405895,NA,NA,NA,NA,NA,15518876.5,NA,NA,1.28101062872148,1,"(1.25,1.5]"
"Chiroptera","Phyllostomidae","Sturnira","ludovici","Sturnira ludovici","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,21.022,"2","LC",FALSE,TRUE,TRUE,FALSE,FALSE,1,"South.America","no information","no information","no information","no information",2064.27635,NA,NA,NA,NA,1.0145748325,NA,NA,NA,NA,NA,2756672.83,NA,NA,1.32267403175142,1,"(1.25,1.5]"
"Chiroptera","Phyllostomidae","Sturnira","luisi","Sturnira luisi","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"2","LC",FALSE,TRUE,TRUE,FALSE,FALSE,1,"South.America","no information","no information","no information","no information",2064.27635,NA,NA,NA,NA,1.361485053,NA,NA,NA,NA,NA,530510.11,NA,NA,NA,NA,NA
"Chiroptera","Phyllostomidae","Sturnira","magna","Sturnira magna","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"1","LC",FALSE,FALSE,TRUE,FALSE,FALSE,1,"South.America","no information","no information","no information","no information",2064.27635,NA,NA,NA,NA,0.82311294335,NA,NA,NA,NA,NA,1663098.75,NA,NA,NA,NA,NA
"Chiroptera","Phyllostomidae","Sturnira","mistratensis","Sturnira mistratensis","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"1","DD",FALSE,FALSE,TRUE,FALSE,FALSE,1,"South.America","no information","no information","no information","no information",2064.27635,NA,NA,NA,NA,0.9065304001,NA,NA,NA,NA,NA,318.63,NA,NA,NA,NA,NA
"Chiroptera","Phyllostomidae","Sturnira","mordax","Sturnira mordax","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,25.08,"1","NT",FALSE,TRUE,FALSE,FALSE,FALSE,1,"South.America","no information","no information","no information","no information",2064.27635,NA,NA,NA,NA,1.439654868,NA,NA,NA,NA,NA,36057.38,NA,NA,1.39932753215868,1,"(1.25,1.5]"
"Chiroptera","Phyllostomidae","Sturnira","nana","Sturnira nana","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"1","EN",FALSE,FALSE,TRUE,FALSE,FALSE,1,"South.America","no information","no information","no information","no information",2064.27635,NA,NA,NA,NA,5.923035,NA,NA,NA,NA,NA,134979.84,NA,NA,NA,NA,NA
"Chiroptera","Phyllostomidae","Sturnira","oporaphilum","Sturnira oporaphilum","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"1","LC",FALSE,FALSE,TRUE,FALSE,FALSE,1,"South.America","no information","no information","no information","no information",2064.27635,NA,NA,NA,NA,1.0388202095,NA,NA,NA,NA,NA,791859.53,NA,NA,NA,NA,NA
"Chiroptera","Phyllostomidae","Sturnira","tildae","Sturnira tildae","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,24.04,"1","LC",FALSE,FALSE,TRUE,FALSE,FALSE,1,"South.America","no information","no information","no information","no information",2064.27635,NA,NA,NA,NA,0.82724193545,NA,NA,NA,NA,NA,11144679,NA,NA,1.3809344633307,1,"(1.25,1.5]"
"Chiroptera","Phyllostomidae","Tonatia","bidens","Tonatia bidens","volant",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,27.83,"2","DD",FALSE,TRUE,TRUE,FALSE,FALSE,1,"South.America","no information","no information","no information","no information",2064.27635,NA,NA,NA,NA,2.660169511,NA,NA,NA,NA,NA,3493484.02,NA,NA,1.44451320633404,1,"(1.25,1.5]"
"Chiroptera","Phyllostomidae","Tonatia","saurophila","Tonatia saurophila","volant",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"2","LC",FALSE,TRUE,TRUE,FALSE,FALSE,1,"South.America","no information","no information","no information","no information",2064.27635,NA,NA,NA,NA,2.660169511,NA,NA,NA,NA,NA,7442847.6,NA,NA,NA,NA,NA
"Chiroptera","Phyllostomidae","Trachops","cirrhosus","Trachops cirrhosus","volant",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,37.6685,"2","LC",FALSE,TRUE,TRUE,FALSE,FALSE,2,"South.America","no information","no information","no information","no information",2064.27635,"Trachops cirrhosus",0.0117,0.126,0.06885,7.61883,NA,NA,NA,NA,NA,12679671.21,NA,NA,1.57597832647634,1,"(1.5,1.75]"
"Chiroptera","Phyllostomidae","Trinycteris","nicefori","Trinycteris nicefori","volant",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8.2275,"2","LC",FALSE,TRUE,TRUE,FALSE,FALSE,2,"South.America","no information","no information","no information","no information",2064.27635,NA,NA,NA,NA,7.2974939945,NA,NA,NA,NA,NA,3834710.43,NA,NA,0.915267890966411,0,"(0.75,1]"
"Chiroptera","Phyllostomidae","Uroderma","bilobatum","Uroderma bilobatum","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16.579,"2","LC",FALSE,TRUE,TRUE,FALSE,FALSE,1,"South.America","no information","no information","no information","no information",2064.27635,NA,NA,NA,NA,2.4434955045,NA,NA,NA,NA,NA,12877448.68,NA,NA,1.21955833154722,1,"(1,1.25]"
"Chiroptera","Phyllostomidae","Uroderma","magnirostrum","Uroderma magnirostrum","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16.85,"2","LC",FALSE,TRUE,TRUE,FALSE,FALSE,1,"South.America","no information","no information","no information","no information",2064.27635,NA,NA,NA,NA,2.4434955045,NA,NA,NA,NA,NA,10432701.36,NA,NA,1.22659990520736,1,"(1,1.25]"
"Chiroptera","Phyllostomidae","Vampyressa","bidens","Vampyressa bidens","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,11.6,"1","LC",FALSE,FALSE,TRUE,FALSE,FALSE,1,"South.America","no information","no information","no information","no information",2064.27635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6977521.45,NA,NA,1.06445798922692,1,"(1,1.25]"
"Chiroptera","Phyllostomidae","Vampyressa","brocki","Vampyressa brocki","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,"1","LC",FALSE,FALSE,TRUE,FALSE,FALSE,1,"South.America","no information","no information","no information","no information",2064.27635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,813032.62,NA,NA,1,1,"(0.75,1]"
"Chiroptera","Phyllostomidae","Vampyressa","melissa","Vampyressa melissa","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16.3,"1","VU",FALSE,FALSE,TRUE,FALSE,FALSE,1,"South.America","no information","no information","no information","no information",2064.27635,NA,NA,NA,NA,1.0850751495,NA,NA,NA,NA,NA,521452.78,NA,NA,1.21218760440396,1,"(1,1.25]"
"Chiroptera","Phyllostomidae","Vampyressa","nymphaea","Vampyressa nymphaea","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,11.8,"2","LC",FALSE,TRUE,TRUE,FALSE,FALSE,1,"South.America","no information","no information","no information","no information",2064.27635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118464.26,NA,NA,1.07188200730613,1,"(1,1.25]"
"Chiroptera","Phyllostomidae","Vampyressa","thyone","Vampyressa thyone","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"2","LC",FALSE,TRUE,TRUE,FALSE,FALSE,1,"South.America","no information","no information","no information","no information",2064.27635,NA,NA,NA,NA,1.1143399385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chiroptera","Phyllostomidae","Vampyrodes","caraccioli","Vampyrodes caraccioli","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,34.7,"2","LC",FALSE,TRUE,TRUE,FALSE,FALSE,1,"South.America","no information","no information","no information","no information",2064.27635,NA,NA,NA,NA,0.9084369416,NA,NA,NA,NA,NA,8377468.83,NA,NA,1.54032947479087,1,"(1.5,1.75]"
"Chiroptera","Phyllostomidae","Vampyrum","spectrum","Vampyrum spectrum","volant",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,169.381,"2","NT",FALSE,TRUE,TRUE,FALSE,FALSE,1,"South.America","2372.5","no information","no information","no information",2064.27635,NA,NA,NA,NA,10.003041379,NA,NA,NA,NA,NA,5565902.37,NA,NA,2.22886469254757,2,"(2,2.25]"
"Chiroptera","Pteropodidae","Balionycteris","maculata","Balionycteris maculata","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14.225,"1","LC",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Eurasia","no information","no information","no information","no information",1553.790873,NA,NA,NA,NA,2.1088500105,NA,NA,NA,NA,NA,870187.37,NA,NA,1.15305227506711,1,"(1,1.25]"
"Chiroptera","Pteropodidae","Casinycteris","argynnis","Casinycteris argynnis","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,29.85,"1","LC",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","no information","no information","no information","no information",1553.790873,NA,NA,NA,NA,5.437214847,NA,NA,NA,NA,NA,1040595.8,NA,NA,1.47494433546539,1,"(1.25,1.5]"
"Chiroptera","Pteropodidae","Chironax","melanocephalus","Chironax melanocephalus","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,17.633,"1","LC",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Eurasia","no information","no information","no information","no information",1553.790873,NA,NA,NA,NA,0.79073151815,NA,NA,NA,NA,NA,427413.21,NA,NA,1.24632620751237,1,"(1,1.25]"
"Chiroptera","Pteropodidae","Cynopterus","brachyotis","Cynopterus brachyotis","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,31.75,"1","LC",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Eurasia","3303.25","3168.6","368.77","1287.664",1287.664,NA,NA,NA,NA,0.71660764965,NA,NA,NA,NA,NA,2220429.06,NA,NA,1.50174372962799,1,"(1.5,1.75]"
"Chiroptera","Pteropodidae","Cynopterus","horsfieldii","Cynopterus horsfieldii","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,54.767,"1","LC",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Eurasia","no information","no information","no information","no information",1286.45835,NA,NA,NA,NA,0.98577251685,NA,NA,NA,NA,NA,1048657.06,NA,NA,1.73851895200913,1,"(1.5,1.75]"
"Chiroptera","Pteropodidae","Cynopterus","sphinx","Cynopterus sphinx","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,43.662,"1","LC",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Eurasia","3650","3330.63","319.37","1285.2527",1285.2527,NA,NA,NA,NA,2.365795489,NA,NA,NA,NA,NA,5648557.98,NA,NA,1.6401036253051,1,"(1.5,1.75]"
"Chiroptera","Pteropodidae","Dobsonia","moluccensis","Dobsonia moluccensis","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,381.436,"1","LC",FALSE,FALSE,FALSE,FALSE,TRUE,1,"Eurasia","4489.5","3931.1","871.26","2011.279",2011.279,NA,NA,NA,NA,0.59801759605,NA,NA,NA,NA,NA,45157.74,NA,NA,2.58142167943764,2,"(2.5,2.75]"
"Chiroptera","Pteropodidae","Eidolon","helvum","Eidolon helvum","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,253.3125,"2","NT",TRUE,FALSE,FALSE,TRUE,FALSE,1,"Eurasia","7962.93125","no information","no information","no information",1825,NA,NA,NA,NA,4.155479648,NA,NA,NA,NA,NA,18942406.16,NA,NA,2.40365662108577,2,"(2.25,2.5]"
"Chiroptera","Pteropodidae","Eonycteris","spelaea","Eonycteris spelaea","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,56.735,"1","LC",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Eurasia","1825","1619.77","509.59","979.3233",979.3233,NA,NA,NA,NA,3.7003803395,NA,NA,NA,NA,NA,3882233.27,NA,NA,1.75385105919879,1,"(1.75,2]"
"Chiroptera","Pteropodidae","Epomophorus","angolensis","Epomophorus angolensis","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"1","NT",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","no information","no information","no information","no information",1553.790873,NA,NA,NA,NA,0.22437547425,NA,NA,NA,NA,NA,346769.46,NA,NA,NA,NA,NA
"Chiroptera","Pteropodidae","Epomophorus","crypturus","Epomophorus crypturus","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,95.04,"1","LC",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","no information","no information","no information","no information",1553.790873,NA,NA,NA,NA,0.1129140044,NA,NA,NA,NA,NA,2059789.46,NA,NA,1.97790642763712,1,"(1.75,2]"
"Chiroptera","Pteropodidae","Epomophorus","gambianus","Epomophorus gambianus","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,128.867,"1","LC",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","2847","no information","no information","no information",2349.856741,NA,NA,NA,NA,0.1129140044,NA,NA,NA,NA,NA,3524240.83,NA,NA,2.11014171834049,2,"(2,2.25]"
"Chiroptera","Pteropodidae","Epomophorus","grandis","Epomophorus grandis","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,48.582,"1","DD",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","no information","no information","no information","no information",1553.790873,NA,NA,NA,NA,0.2371079947,NA,NA,NA,NA,NA,775.34,NA,NA,1.68647538965982,1,"(1.5,1.75]"
"Chiroptera","Pteropodidae","Epomophorus","labiatus","Epomophorus labiatus","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,62.955,"1","LC",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","no information","no information","no information","no information",1553.790873,NA,NA,NA,NA,0.232230516,NA,NA,NA,NA,NA,3251459.29,NA,NA,1.79903022826717,1,"(1.75,2]"
"Chiroptera","Pteropodidae","Epomophorus","minimus","Epomophorus minimus","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"1","LC",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","no information","no information","no information","no information",1553.790873,NA,NA,NA,NA,0.2235139743,NA,NA,NA,NA,NA,3035705.24,NA,NA,NA,NA,NA
"Chiroptera","Pteropodidae","Epomophorus","minor","Epomophorus minor","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"1","LC",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chiroptera","Pteropodidae","Epomophorus","wahlbergi","Epomophorus wahlbergi","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,91.584,"1","LC",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","3686.5","no information","no information","no information",1553.790873,NA,NA,NA,NA,1.0006309638,NA,NA,NA,NA,NA,5397486.84,NA,NA,1.96181960774366,1,"(1.75,2]"
"Chiroptera","Pteropodidae","Epomops","buettikoferi","Epomops buettikoferi","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,133.84,"1","LC",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","no information","no information","no information","no information",2349.856741,NA,NA,NA,NA,0.77602430425,NA,NA,NA,NA,NA,479614.16,NA,NA,2.12658592795434,2,"(2,2.25]"
"Chiroptera","Pteropodidae","Epomops","dobsonii","Epomops dobsonii","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,120,"1","LC",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","no information","no information","no information","no information",2349.856741,NA,NA,NA,NA,0.7719439823,NA,NA,NA,NA,NA,1146440.89,NA,NA,2.07918124604762,2,"(2,2.25]"
"Chiroptera","Pteropodidae","Epomops","franqueti","Epomops franqueti","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,118.927,"1","LC",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","no information","no information","no information","no information",2349.856741,NA,NA,NA,NA,0.78690521435,NA,NA,NA,NA,NA,3922873.36,NA,NA,2.0752804637006,2,"(2,2.25]"
"Chiroptera","Pteropodidae","Hypsignathus","monstrosus","Hypsignathus monstrosus","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,335.083,"1","LC",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","no information","no information","no information","no information",2349.856741,NA,NA,NA,NA,3.456595238,NA,NA,NA,NA,NA,6029962.02,NA,NA,2.52515239502873,2,"(2.5,2.75]"
"Chiroptera","Pteropodidae","Latidens","salimalii","Latidens salimalii","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"1","EN",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Eurasia","no information","no information","no information","no information",2349.856741,NA,NA,NA,NA,1.468370101,NA,NA,NA,NA,NA,563.41,NA,NA,NA,NA,NA
"Chiroptera","Pteropodidae","Lissonycteris","angolensis","Lissonycteris angolensis","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,74.6,"1","LC",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","no information","no information","no information","no information",1553.790873,NA,NA,NA,NA,1.4246348225,NA,NA,NA,NA,NA,4001672.86,NA,NA,1.87273882747267,1,"(1.75,2]"
"Chiroptera","Pteropodidae","Macroglossus","minimus","Macroglossus minimus","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15.8515,"2","LC",FALSE,FALSE,FALSE,TRUE,TRUE,1,"Eurasia","no information","no information","no information","no information",1553.790873,NA,NA,NA,NA,2.8045200585,NA,NA,NA,NA,NA,3030953.37,NA,NA,1.20007036503323,1,"(1,1.25]"
"Chiroptera","Pteropodidae","Macroglossus","sobrinus","Macroglossus sobrinus","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,22.133,"1","LC",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Eurasia","no information","no information","no information","no information",1553.790873,NA,NA,NA,NA,2.8045200585,NA,NA,NA,NA,NA,1987018.44,NA,NA,1.34504028401956,1,"(1.25,1.5]"
"Chiroptera","Pteropodidae","Megaerops","ecaudatus","Megaerops ecaudatus","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,24.667,"1","LC",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Eurasia","no information","no information","no information","no information",1825,NA,NA,NA,NA,1.80462519,NA,NA,NA,NA,NA,1398642.31,NA,NA,1.39211633381601,1,"(1.25,1.5]"
"Chiroptera","Pteropodidae","Megaerops","niphanae","Megaerops niphanae","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,32.6,"1","LC",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Eurasia","no information","no information","no information","no information",1825,NA,NA,NA,NA,0.81749446445,NA,NA,NA,NA,NA,171269.5,NA,NA,1.51321760006794,1,"(1.5,1.75]"
"Chiroptera","Pteropodidae","Megaloglossus","woermanni","Megaloglossus woermanni","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15.657,"1","LC",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","no information","no information","no information","no information",1553.790873,NA,NA,NA,NA,2.418905136,NA,NA,NA,NA,NA,3485546.58,NA,NA,1.19470855157512,1,"(1,1.25]"
"Chiroptera","Pteropodidae","Micropteropus","intermedius","Micropteropus intermedius","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"1","DD",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","no information","no information","no information","no information",1553.790873,NA,NA,NA,NA,0.6288820001,NA,NA,NA,NA,NA,237569.09,NA,NA,NA,NA,NA
"Chiroptera","Pteropodidae","Micropteropus","pusillus","Micropteropus pusillus","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,26.567,"1","LC",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","no information","no information","no information","no information",1553.790873,NA,NA,NA,NA,0.6288820001,NA,NA,NA,NA,NA,7997702.34,NA,NA,1.42434251575747,1,"(1.25,1.5]"
"Chiroptera","Pteropodidae","Myonycteris","relicta","Myonycteris relicta","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,52,"1","LC",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","no information","no information","no information","no information",1553.790873,NA,NA,NA,NA,0.49358391385,NA,NA,NA,NA,NA,104213.37,NA,NA,1.7160033436348,1,"(1.5,1.75]"
"Chiroptera","Pteropodidae","Myonycteris","torquata","Myonycteris torquata","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,42.225,"1","LC",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","no information","no information","no information","no information",1553.790873,NA,NA,NA,NA,0.4787995331,NA,NA,NA,NA,NA,4944187.15,NA,NA,1.62556965824305,1,"(1.5,1.75]"
"Chiroptera","Pteropodidae","Nanonycteris","veldkampii","Nanonycteris veldkampii","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,21.35,"1","LC",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","no information","no information","no information","no information",1553.790873,NA,NA,NA,NA,1.9845000245,NA,NA,NA,NA,NA,1388474.86,NA,NA,1.32939787936104,1,"(1.25,1.5]"
"Chiroptera","Pteropodidae","Nyctimene","robinsoni","Nyctimene robinsoni","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,49.478,"1","LC",FALSE,FALSE,FALSE,FALSE,TRUE,1,"Eurasia","no information","no information","no information","no information",1553.790873,NA,NA,NA,NA,1.407165291,NA,NA,NA,NA,NA,351920.41,NA,NA,1.69441213625784,1,"(1.5,1.75]"
"Chiroptera","Pteropodidae","Plerotes","anchietae","Plerotes anchietae","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,38,"1","DD",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","no information","no information","no information","no information",2349.856741,NA,NA,NA,NA,4.4746545895,NA,NA,NA,NA,NA,200249.81,NA,NA,1.57978359661681,1,"(1.5,1.75]"
"Chiroptera","Pteropodidae","Pteropus","alecto","Pteropus alecto","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,672.143,"1","LC",FALSE,FALSE,FALSE,FALSE,TRUE,1,"Eurasia","7190.5","no information","no information","no information",2945.918407,NA,NA,NA,NA,0.4706145324,NA,NA,NA,NA,NA,1205090.31,NA,NA,2.82746168005389,2,"(2.75,3]"
"Chiroptera","Pteropodidae","Pteropus","banakrisi","Pteropus banakrisi","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"1","",FALSE,FALSE,FALSE,FALSE,TRUE,1,"Eurasia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.8,NA,NA,NA,NA,NA
"Chiroptera","Pteropodidae","Pteropus","brunneus","Pteropus brunneus","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,200,"1","",FALSE,FALSE,FALSE,FALSE,TRUE,1,"Eurasia",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29536946005,NA,NA,NA,NA,NA,NA,NA,NA,2.30102999566398,2,"(2.25,2.5]"
"Chiroptera","Pteropodidae","Pteropus","conspicillatus","Pteropus conspicillatus","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,775.7,"1","LC",FALSE,FALSE,FALSE,FALSE,TRUE,1,"Eurasia","no information","no information","no information","no information",2945.918407,NA,NA,NA,NA,0.2354260183,NA,NA,NA,NA,NA,384685.67,NA,NA,2.88969379144419,2,"(2.75,3]"
"Chiroptera","Pteropodidae","Pteropus","giganteus","Pteropus giganteus","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,804.171,"1","LC",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Eurasia","13030.5","12791.005","551.085","4260.47645",4260.47645,NA,NA,NA,NA,0.3167290406,NA,NA,NA,NA,NA,3550847.86,NA,NA,2.90534840752956,2,"(2.75,3]"
"Chiroptera","Pteropodidae","Pteropus","hypomelanus","Pteropus hypomelanus","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,430.02,"1","LC",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Eurasia","7409.5","no information","no information","no information",2945.918407,NA,NA,NA,NA,0.4369163919,NA,NA,NA,NA,NA,492950.06,NA,NA,2.63348865485318,2,"(2.5,2.75]"
"Chiroptera","Pteropodidae","Pteropus","intermedius","Pteropus intermedius","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"1","DD",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Eurasia","no information","no information","no information","no information",2945.918407,NA,NA,NA,NA,0.40579751865,NA,NA,NA,NA,NA,23524.64,NA,NA,NA,NA,NA
"Chiroptera","Pteropodidae","Pteropus","lylei","Pteropus lylei","volant",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,316.667,"1","VU",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Eurasia","7446","no information","no information","no information",1825,NA,NA,NA,NA,0.31571156525,NA,NA,NA,NA,NA,111952.43,NA,NA,2.50060280772103,2,"(2.5,2.75]"
