"","order","family","genus","species","binomial","diet.invertivore.tot","diet.carnivore.tot","diet.browser.tot","diet.grazer.tot","diet.piscivore.tot","diet.frugivore.tot","avg.mass","n.cont","continent.Africa","continent.North.America","continent.South.America","continent.Eurasia","continent.Australia","diet.breadth"
"1335","Dasyuromorphia","Dasyuridae","Antechinus","swainsonii","Antechinus swainsonii",1,0,0,0,0,0,53,1,FALSE,FALSE,FALSE,FALSE,TRUE,1
"1336","Chiroptera","Hipposideridae","Hipposideros","armiger","Hipposideros armiger",1,0,0,0,0,0,53,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"1337","Rodentia","Cricetidae","Phyllotis","andium","Phyllotis andium",0,0,1,0,0,1,53.001,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1338","Rodentia","Muridae","Desmodillus","auricularis","Desmodillus auricularis",0,0,0,0,0,1,53.3,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"1339","Rodentia","Muridae","Meriones","unguiculatus","Meriones unguiculatus",0,0,1,0,0,1,53.3,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"1340","Dasyuromorphia","Dasyuridae","Antechinus","minimus","Antechinus minimus",1,0,0,0,0,0,53.5,1,FALSE,FALSE,FALSE,FALSE,TRUE,1
"1341","Rodentia","Cricetidae","Melanomys","robustulus","Melanomys robustulus",1,0,0,0,0,1,53.5,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1342","Rodentia","Cricetidae","Melanomys","zunigae","Melanomys zunigae",1,0,0,0,0,1,53.5,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1343","Soricomorpha","Talpidae","Talpa","occidentalis","Talpa occidentalis",1,0,0,0,0,0,53.5,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"1344","Rodentia","Cricetidae","Lenoxus","apicalis","Lenoxus apicalis",1,0,1,0,0,1,53.599,1,FALSE,FALSE,TRUE,FALSE,FALSE,3
"1345","Rodentia","Muridae","Niviventer","eha","Niviventer eha",1,0,1,0,0,1,53.6,1,FALSE,FALSE,FALSE,TRUE,FALSE,3
"1346","Rodentia","Sciuridae","Tamias","rufus","Tamias rufus",0,0,0,0,0,1,53.6,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"1347","Chiroptera","Phyllostomidae","Phylloderma","stenops","Phylloderma stenops",0,0,0,0,0,2,53.675,2,FALSE,TRUE,TRUE,FALSE,FALSE,2
"1348","Rodentia","Cricetidae","Peromyscus","winkelmanni","Peromyscus winkelmanni",1,0,0,0,0,1,53.75,1,FALSE,TRUE,FALSE,FALSE,FALSE,2
"1349","Rodentia","Cricetidae","Oryzomys","palustris","Oryzomys palustris",1,0,0,0,0,0,53.875,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"1350","Rodentia","Cricetidae","Chionomys","nivalis","Chionomys nivalis",0,0,1,1,0,0,54,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"1351","Rodentia","Muridae","Zelotomys","woosnami","Zelotomys woosnami",1,0,0,0,0,1,54.1,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"1352","Rodentia","Heteromyidae","Heteromys","nelsoni","Heteromys nelsoni",0,0,1,0,0,1,54.2,1,FALSE,TRUE,FALSE,FALSE,FALSE,2
"1353","Rodentia","Muridae","Maxomys","whiteheadi","Maxomys whiteheadi",1,0,1,0,0,1,54.333,1,FALSE,FALSE,FALSE,TRUE,FALSE,3
"1354","Rodentia","Cricetidae","Oryzomys","scotti","Oryzomys scotti",1,0,0,0,0,1,54.33333333,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1355","Rodentia","Cricetidae","Dicrostonyx","groenlandicus","Dicrostonyx groenlandicus",0,0,1,1,0,0,54.4,1,FALSE,TRUE,FALSE,FALSE,FALSE,2
"1356","Rodentia","Heteromyidae","Dipodomys","microps","Dipodomys microps",0,0,1,0,0,1,54.6,1,FALSE,TRUE,FALSE,FALSE,FALSE,2
"1357","Rodentia","Dipodidae","Jaculus","blanfordi","Jaculus blanfordi",0,0,0,1,0,1,54.7,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"1358","Rodentia","Cricetidae","Auliscomys","pictus","Auliscomys pictus",0,0,1,0,0,0,54.7,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"1359","Chiroptera","Molossidae","Eumops","underwoodi","Eumops underwoodi",1,0,0,0,0,0,54.7,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"1360","Chiroptera","Pteropodidae","Cynopterus","horsfieldii","Cynopterus horsfieldii",0,0,0,0,0,1,54.767,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"1361","Soricomorpha","Soricidae","Crocidura","goliath","Crocidura goliath",1,0,0,0,0,0,54.84,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"1362","Dasyuromorphia","Dasyuridae","Sminthopsis","douglasi","Sminthopsis douglasi",1,0,0,0,0,0,55,1,FALSE,FALSE,FALSE,FALSE,TRUE,1
"1363","Notoryctemorphia","Notoryctidae","Notoryctes","typhlops","Notoryctes typhlops",1,0,0,0,0,0,55,1,FALSE,FALSE,FALSE,FALSE,TRUE,1
"1364","Soricomorpha","Talpidae","Scapanus","latimanus","Scapanus latimanus",1,0,0,0,0,0,55,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"1365","Rodentia","Cricetidae","Oryzomys","talamancae","Oryzomys talamancae",1,0,0,0,0,1,55,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1366","Rodentia","Dipodidae","Stylodipus","telum","Stylodipus telum",0,0,1,0,0,1,55,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"1367","Soricomorpha","Soricidae","Chimarrogale","hantu","Chimarrogale hantu",1,0,0,0,0,0,55,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"1368","Rodentia","Cricetidae","Dicrostonyx","richardsoni","Dicrostonyx richardsoni",0,0,1,1,0,0,55,1,FALSE,TRUE,FALSE,FALSE,FALSE,2
"1369","Rodentia","Muridae","Leimacomys","buettneri","Leimacomys buettneri",1,0,0,0,0,0,55,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"1370","Rodentia","Bathyergidae","Heterocephalus","glaber","Heterocephalus glaber",0,0,1,0,0,0,55,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"1371","Rodentia","Cricetidae","Oryzomys","nitidus","Oryzomys nitidus",1,0,0,0,0,1,55.2,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1372","Rodentia","Muridae","Sekeetamys","calurus","Sekeetamys calurus",0,0,0,0,0,2,55.25,2,TRUE,FALSE,FALSE,TRUE,FALSE,2
"1373","Didelphimorphia","Didelphidae","Monodelphis","unistriata","Monodelphis unistriata",1,0,0,0,0,0,55.301,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"1374","Rodentia","Sciuridae","Tamiops","mcclellandii","Tamiops mcclellandii",1,0,0,0,0,1,55.469,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"1375","Rodentia","Cricetidae","Sigmodon","alstoni","Sigmodon alstoni",0,1,0,0,0,1,55.701,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1376","Rodentia","Sciuridae","Tamiops","rodolphii","Tamiops rodolphii",1,0,0,0,0,1,55.95,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"1377","Rodentia","Cricetidae","Dinaromys","bogdanovi","Dinaromys bogdanovi",0,0,1,1,0,0,56,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"1378","Rodentia","Muridae","Lamottemys","okuensis","Lamottemys okuensis",0,0,0,0,0,1,56,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"1379","Rodentia","Muridae","Mastomys","erythroleucus","Mastomys erythroleucus",1,0,0,0,0,1,56.15,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"1380","Rodentia","Cricetidae","Phyllotis","xanthopygus","Phyllotis xanthopygus",0,0,1,0,0,1,56.3,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1381","Rodentia","Dipodidae","Jaculus","jaculus","Jaculus jaculus",0,0,0,2,0,2,56.55,2,TRUE,FALSE,FALSE,TRUE,FALSE,4
"1382","Didelphimorphia","Didelphidae","Marmosa","robinsoni","Marmosa robinsoni",2,0,0,0,0,2,NA,2,FALSE,TRUE,TRUE,FALSE,FALSE,4
"1383","Chiroptera","Pteropodidae","Eonycteris","spelaea","Eonycteris spelaea",0,0,0,0,0,1,56.735,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"1384","Rodentia","Muridae","Golunda","ellioti","Golunda ellioti",1,0,1,0,0,1,56.75,1,FALSE,FALSE,FALSE,TRUE,FALSE,3
"1385","Rodentia","Muridae","Hybomys","trivirgatus","Hybomys trivirgatus",0,0,0,0,0,1,56.9,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"1386","Macroscelidea","Macroscelididae","Elephantulus","fuscipes","Elephantulus fuscipes",1,0,0,0,0,0,56.999,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"1387","Rodentia","Cricetidae","Dicrostonyx","hudsonius","Dicrostonyx hudsonius",0,0,1,1,0,0,56.999,1,FALSE,TRUE,FALSE,FALSE,FALSE,2
"1388","Rodentia","Cricetidae","Microtus","californicus","Microtus californicus",0,0,1,1,0,0,57.425,1,FALSE,TRUE,FALSE,FALSE,FALSE,2
"1389","Rodentia","Cricetidae","Rhipidomys","latimanus","Rhipidomys latimanus",1,0,0,0,0,1,57.5,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1390","Rodentia","Cricetidae","Oryzomys","megacephalus","Oryzomys megacephalus",1,0,0,0,0,1,57.8,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1391","Rodentia","Heteromyidae","Dipodomys","agilis","Dipodomys agilis",0,0,0,0,0,1,57.85,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"1392","Soricomorpha","Soricidae","Crocidura","olivieri","Crocidura olivieri",1,0,0,0,0,0,57.95,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"1393","Rodentia","Muridae","Lemniscomys","griselda","Lemniscomys griselda",0,0,0,1,0,1,58,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"1394","Didelphimorphia","Didelphidae","Monodelphis","dimidiata","Monodelphis dimidiata",1,1,0,0,0,0,58,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1395","Rodentia","Cricetidae","Oryzomys","macconnelli","Oryzomys macconnelli",1,0,0,0,0,1,58,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1396","Rodentia","Heteromyidae","Dipodomys","simulans","Dipodomys simulans",0,0,0,0,0,1,58,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"1397","Rodentia","Geomyidae","Thomomys","clusius","Thomomys clusius",0,0,1,1,0,0,58,1,FALSE,TRUE,FALSE,FALSE,FALSE,2
"1398","Rodentia","Cricetidae","Oryzomys","keaysi","Oryzomys keaysi",1,0,0,0,0,1,58.3,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1399","Rodentia","Muridae","Mastomys","natalensis","Mastomys natalensis",1,0,0,0,0,1,58.32,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"1400","Rodentia","Cricetidae","Pearsonomys","annectens","Pearsonomys annectens",0,0,1,0,0,1,58.5,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1401","Rodentia","Cricetidae","Peromyscus","melanocarpus","Peromyscus melanocarpus",1,0,0,0,0,1,59,1,FALSE,TRUE,FALSE,FALSE,FALSE,2
"1402","Rodentia","Dipodidae","Allactaga","elater","Allactaga elater",0,0,0,1,0,0,59,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"1403","Rodentia","Muridae","Dasymys","montanus","Dasymys montanus",0,0,1,0,0,0,59,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"1404","Rodentia","Muridae","Dasymys","rufulus","Dasymys rufulus",0,0,1,0,0,0,59,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"1405","Rodentia","Muridae","Hadromys","humei","Hadromys humei",1,0,0,0,0,1,59,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"1406","Rodentia","Cricetidae","Galenomys","garleppi","Galenomys garleppi",0,0,1,0,0,1,59.299,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1407","Rodentia","Muridae","Lemniscomys","rosalia","Lemniscomys rosalia",0,0,0,1,0,1,59.3,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"1408","Rodentia","Muridae","Cremnomys","cutchicus","Cremnomys cutchicus",1,0,1,0,0,1,59.8,1,FALSE,FALSE,FALSE,TRUE,FALSE,3
"1409","Didelphimorphia","Didelphidae","Marmosops","fuscatus","Marmosops fuscatus",1,0,0,0,0,1,60,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1410","Rodentia","Cricetidae","Akodon","aerosus","Akodon aerosus",1,0,1,0,0,1,60,1,FALSE,FALSE,TRUE,FALSE,FALSE,3
"1411","Didelphimorphia","Didelphidae","Tlacuatzin","canescens","Tlacuatzin canescens",1,0,0,0,0,1,60,1,FALSE,TRUE,FALSE,FALSE,FALSE,2
"1412","Rodentia","Cricetidae","Peromyscus","mekisturus","Peromyscus mekisturus",1,0,0,0,0,1,60,1,FALSE,TRUE,FALSE,FALSE,FALSE,2
"1413","Chiroptera","Phyllostomidae","Artibeus","amplus","Artibeus amplus",0,0,0,0,0,1,60,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"1414","Rodentia","Muridae","Lophuromys","flavopunctatus","Lophuromys flavopunctatus",1,0,0,0,0,0,60,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"1415","Rodentia","Muridae","Pelomys","isseli","Pelomys isseli",0,0,0,1,0,0,60,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"1416","Rodentia","Muridae","Zelotomys","hildegardeae","Zelotomys hildegardeae",1,0,0,0,0,0,60,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"1417","Soricomorpha","Talpidae","Galemys","pyrenaicus","Galemys pyrenaicus",1,0,0,0,0,0,60.167,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"1418","Rodentia","Muridae","Taterillus","pygargus","Taterillus pygargus",0,0,1,0,0,1,60.2,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"1419","Chiroptera","Noctilionidae","Noctilio","leporinus","Noctilio leporinus",2,0,0,0,2,0,60.2575,2,FALSE,TRUE,TRUE,FALSE,FALSE,4
"1420","Chiroptera","Phyllostomidae","Artibeus","lituratus","Artibeus lituratus",0,0,0,0,0,2,60.328,2,FALSE,TRUE,TRUE,FALSE,FALSE,2
"1421","Rodentia","Heteromyidae","Dipodomys","ordii","Dipodomys ordii",0,0,1,0,0,1,60.4,1,FALSE,TRUE,FALSE,FALSE,FALSE,2
"1422","Soricomorpha","Talpidae","Euroscaptor","micrura","Euroscaptor micrura",1,0,0,0,0,0,60.469,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"1423","Rodentia","Cricetidae","Handleyomys","intectus","Handleyomys intectus",1,0,0,0,0,1,60.501,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1424","Rodentia","Cricetidae","Oryzomys","albigularis","Oryzomys albigularis",1,0,0,0,0,1,60.501,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1425","Rodentia","Cricetidae","Oryzomys","auriventer","Oryzomys auriventer",1,0,0,0,0,1,60.501,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1426","Rodentia","Cricetidae","Oryzomys","balneator","Oryzomys balneator",1,0,0,0,0,1,60.501,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1427","Rodentia","Cricetidae","Oryzomys","bolivaris","Oryzomys bolivaris",1,0,0,0,0,1,60.501,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1428","Rodentia","Cricetidae","Oryzomys","gorgasi","Oryzomys gorgasi",1,0,0,0,0,1,60.501,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1429","Rodentia","Cricetidae","Oryzomys","hammondi","Oryzomys hammondi",1,0,0,0,0,1,60.501,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1430","Rodentia","Cricetidae","Oryzomys","lamia","Oryzomys lamia",1,0,0,0,0,1,60.501,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1431","Rodentia","Cricetidae","Oryzomys","laticeps","Oryzomys laticeps",1,0,0,0,0,1,60.501,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1432","Rodentia","Cricetidae","Oryzomys","levipes","Oryzomys levipes",1,0,0,0,0,1,60.501,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1433","Rodentia","Cricetidae","Oryzomys","polius","Oryzomys polius",1,0,0,0,0,1,60.501,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1434","Rodentia","Cricetidae","Oryzomys","russatus","Oryzomys russatus",1,0,0,0,0,1,60.501,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1435","Rodentia","Cricetidae","Oryzomys","yunganus","Oryzomys yunganus",1,0,0,0,0,1,60.501,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1436","Rodentia","Muridae","Rattus","colletti","Rattus colletti",0,0,1,0,0,0,61,1,FALSE,FALSE,FALSE,FALSE,TRUE,1
"1437","Rodentia","Muridae","Niviventer","hinpoon","Niviventer hinpoon",1,0,1,0,0,1,61,1,FALSE,FALSE,FALSE,TRUE,FALSE,3
"1438","Primates","Galagidae","Galago","demidoff","Galago demidoff",1,0,0,0,0,0,61,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"1439","Soricomorpha","Talpidae","Scapanus","orarius","Scapanus orarius",1,0,0,0,0,0,61.2,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"1440","Rodentia","Cricetidae","Oryzomys","legatus","Oryzomys legatus",1,0,0,0,0,1,61.501,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1441","Rodentia","Cricetidae","Oecomys","concolor","Oecomys concolor",0,0,0,0,0,1,61.55,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"1442","Rodentia","Sciuridae","Tamias","cinereicollis","Tamias cinereicollis",0,0,0,0,0,1,61.701,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"1443","Rodentia","Muridae","Thamnomys","venustus","Thamnomys venustus",0,0,1,0,0,1,61.875,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"1444","Rodentia","Sciuridae","Tamias","speciosus","Tamias speciosus",0,0,0,0,0,1,62,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"1445","Rodentia","Muridae","Deomys","ferrugineus","Deomys ferrugineus",1,0,0,0,0,0,62,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"1446","Rodentia","Muridae","Meriones","meridianus","Meriones meridianus",0,0,1,0,0,1,62.1,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"1447","Rodentia","Sciuridae","Tamias","quadrivittatus","Tamias quadrivittatus",0,0,0,0,0,1,62.2,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"1448","Didelphimorphia","Didelphidae","Marmosops","incanus","Marmosops incanus",1,0,0,0,0,1,62.3,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1449","Rodentia","Cricetidae","Oecomys","mamorae","Oecomys mamorae",0,0,0,0,0,1,62.5,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"1450","Rodentia","Muridae","Colomys","goslingi","Colomys goslingi",1,0,0,0,0,0,62.5,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"1451","Chiroptera","Pteropodidae","Epomophorus","labiatus","Epomophorus labiatus",0,0,0,0,0,1,62.955,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"1452","Rodentia","Muridae","Pogonomys","macrourus","Pogonomys macrourus",0,0,1,0,0,1,63,1,FALSE,FALSE,FALSE,FALSE,TRUE,2
"1453","Rodentia","Cricetidae","Microtus","fortis","Microtus fortis",0,0,1,1,0,0,63,1,FALSE,FALSE,FALSE,TRUE,FALSE,2
"1454","Rodentia","Sciuridae","Tamias","umbrinus","Tamias umbrinus",0,0,0,0,0,1,63,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"1455","Rodentia","Cricetidae","Abrawayaomys","ruschii","Abrawayaomys ruschii",0,0,1,0,0,1,63,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1456","Didelphimorphia","Didelphidae","Marmosa","rubra","Marmosa rubra",1,0,0,0,0,1,63,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1457","Rodentia","Heteromyidae","Heteromys","gaumeri","Heteromys gaumeri",0,0,1,0,0,1,63.6,1,FALSE,TRUE,FALSE,FALSE,FALSE,2
"1458","Rodentia","Sciuridae","Glaucomys","volans","Glaucomys volans",1,0,0,0,0,1,63.866,1,FALSE,TRUE,FALSE,FALSE,FALSE,2
"1459","Chiroptera","Phyllostomidae","Artibeus","fimbriatus","Artibeus fimbriatus",0,0,0,0,0,1,63.9,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"1460","Erinaceomorpha","Erinaceidae","Hylomys","suillus","Hylomys suillus",1,0,0,0,0,0,64,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"1461","Rodentia","Muridae","Hapalomys","delacouri","Hapalomys delacouri",0,0,1,0,0,0,64.3,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"1462","Rodentia","Cricetidae","Neotomys","ebriosus","Neotomys ebriosus",1,0,0,0,0,1,64.5,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1463","Rodentia","Cricetidae","Microtus","townsendii","Microtus townsendii",0,0,1,1,0,0,64.75,1,FALSE,TRUE,FALSE,FALSE,FALSE,2
"1464","Rodentia","Muridae","Malacomys","edwardsi","Malacomys edwardsi",1,0,0,0,0,1,64.95,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"1465","Rodentia","Heteromyidae","Liomys","adspersus","Liomys adspersus",0,0,1,0,0,1,64.999,1,FALSE,TRUE,FALSE,FALSE,FALSE,2
"1466","Rodentia","Heteromyidae","Liomys","spectabilis","Liomys spectabilis",0,0,1,0,0,1,64.999,1,FALSE,TRUE,FALSE,FALSE,FALSE,2
"1467","Rodentia","Muridae","Pseudomys","australis","Pseudomys australis",0,0,0,0,0,1,65,1,FALSE,FALSE,FALSE,FALSE,TRUE,1
"1468","Rodentia","Muridae","Niviventer","confucianus","Niviventer confucianus",1,0,1,0,0,1,65,1,FALSE,FALSE,FALSE,TRUE,FALSE,3
"1469","Rodentia","Bathyergidae","Cryptomys","darlingi","Cryptomys darlingi",0,0,1,1,0,0,65.58,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"1470","Rodentia","Cricetidae","Auliscomys","boliviensis","Auliscomys boliviensis",0,0,1,0,0,0,65.701,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"1471","Rodentia","Cricetidae","Peromyscus","megalops","Peromyscus megalops",1,0,0,0,0,1,66.2,1,FALSE,TRUE,FALSE,FALSE,FALSE,2
"1472","Macroscelidea","Macroscelididae","Elephantulus","rupestris","Elephantulus rupestris",1,0,0,0,0,0,66.4,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"1473","Rodentia","Cricetidae","Anotomys","leander","Anotomys leander",1,0,0,0,1,0,66.4,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1474","Rodentia","Cricetidae","Ichthyomys","hydrobates","Ichthyomys hydrobates",1,0,0,0,1,0,66.4,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1475","Rodentia","Muridae","Niviventer","cremoriventer","Niviventer cremoriventer",1,0,1,0,0,1,66.4,1,FALSE,FALSE,FALSE,TRUE,FALSE,3
"1476","Rodentia","Geomyidae","Thomomys","idahoensis","Thomomys idahoensis",0,0,1,1,0,0,67,1,FALSE,TRUE,FALSE,FALSE,FALSE,2
"1477","Rodentia","Cricetidae","Delomys","dorsalis","Delomys dorsalis",0,0,1,0,0,1,67.499,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1478","Rodentia","Cricetidae","Graomys","griseoflavus","Graomys griseoflavus",0,0,0,1,0,1,67.499,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1479","Chiroptera","Pteropodidae","Scotonycteris","ophiodon","Scotonycteris ophiodon",0,0,0,0,0,1,67.5,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"1480","Rodentia","Sciuridae","Tamias","ruficaudus","Tamias ruficaudus",0,0,0,0,0,1,68,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"1481","Rodentia","Cricetidae","Oxymycterus","akodontius","Oxymycterus akodontius",1,0,0,0,0,0,68,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"1482","Rodentia","Cricetidae","Oxymycterus","angularis","Oxymycterus angularis",1,0,0,0,0,0,68,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"1483","Rodentia","Cricetidae","Oxymycterus","hiska","Oxymycterus hiska",1,0,0,0,0,0,68,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"1484","Rodentia","Cricetidae","Oxymycterus","hucucha","Oxymycterus hucucha",1,0,0,0,0,0,68,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"1485","Rodentia","Cricetidae","Oxymycterus","nasutus","Oxymycterus nasutus",1,0,0,0,0,0,68,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"1486","Soricomorpha","Soricidae","Suncus","murinus","Suncus murinus",1,0,0,0,0,0,68,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"1487","Rodentia","Muridae","Rhabdomys","dilectus","Rhabdomys dilectus",0,0,0,1,0,1,68,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"1488","Rodentia","Muridae","Melomys","burtoni","Melomys burtoni",0,0,1,0,0,1,68.5,1,FALSE,FALSE,FALSE,FALSE,TRUE,2
"1489","Rodentia","Cricetidae","Phyllotis","magister","Phyllotis magister",0,0,1,0,0,1,68.5,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1490","Dasyuromorphia","Dasyuridae","Parantechinus","apicalis","Parantechinus apicalis",1,1,0,0,0,0,68.75,1,FALSE,FALSE,FALSE,FALSE,TRUE,2
"1491","Lagomorpha","Ochotonidae","Ochotona","cansus","Ochotona cansus",0,0,0,1,0,0,68.75,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"1492","Rodentia","Cricetidae","Ichthyomys","pittieri","Ichthyomys pittieri",1,0,0,0,1,0,69.1,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"1493","Rodentia","Cricetidae","Oryzomys","couesi","Oryzomys couesi",2,0,0,0,0,2,69.299,2,FALSE,TRUE,TRUE,FALSE,FALSE,4
"1494","Rodentia","Sciuridae","Tamias","palmeri","Tamias palmeri",0,0,0,0,0,1,69.4,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"1495","Afrosoricida","Tenrecidae","Micropotamogale","lamottei","Micropotamogale lamottei",0,0,0,0,1,0,69.6,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"1496","Didelphimorphia","Didelphidae","Monodelphis","brevicaudata","Monodelphis brevicaudata",1,0,0,0,0,0,69.626,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"1497","Rodentia","Cricetidae","Andinomys","edax","Andinomys edax",0,0,1,0,0,0,69.749,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"1498","Rodentia","Heteromyidae","Dipodomys","stephensi","Dipodomys stephensi",0,0,0,0,0,1,69.753,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"1499","Rodentia","Muridae","Niviventer","langbianis","Niviventer langbianis",1,0,1,0,0,1,69.8,1,FALSE,FALSE,FALSE,TRUE,FALSE,3
